,is_canceled
2997,0
2998,0
2999,0
3000,1
3001,1
3002,0
3003,1
3004,1
3005,1
3006,1
3007,0
3008,0
3009,0
3010,1
3011,1
3012,0
3013,0
3014,0
3015,0
3016,1
3017,1
3018,1
3019,0
3020,1
3021,0
3022,0
3023,1
3024,1
3025,1
3026,0
3027,1
3028,0
3029,1
3030,0
3031,0
3032,0
3033,1
3034,0
3035,1
3036,1
3037,0
3038,1
3039,1
3040,1
3041,1
3042,1
3043,0
3044,0
3045,0
3046,0
3047,0
3048,0
3049,0
3050,1
3051,0
3052,1
3053,1
3054,1
3055,0
3056,0
3057,1
3058,0
3059,0
3060,0
3061,0
3062,0
3063,0
3064,1
3065,1
3066,1
3067,1
3068,0
3069,0
3070,0
3071,0
3072,0
3073,1
3074,0
3075,0
3076,1
3077,0
3078,0
3079,1
3080,1
3081,0
3082,1
3083,0
3084,0
3085,0
3086,1
3087,1
3088,1
3089,0
3090,0
3091,0
3092,1
3093,1
3094,1
3095,1
3096,1
3097,1
3098,1
3099,1
3100,0
3101,0
3102,0
3103,1
3104,0
3105,0
3106,0
3107,0
3108,0
3109,1
3110,0
3111,0
3112,0
3113,0
3114,0
3115,0
3116,0
3117,0
3118,0
3119,0
3120,0
3121,0
3122,0
3123,0
3124,0
3125,0
3126,0
3127,0
3128,0
3129,1
3130,0
3131,0
3132,0
3133,0
3134,0
3135,0
3136,1
3137,0
3138,0
3139,0
3140,1
3141,0
3142,1
3143,0
3144,0
3145,0
3146,1
3147,1
3148,1
3149,0
3150,0
3151,0
3152,0
3153,1
3154,1
3155,0
3156,1
3157,1
3158,1
3159,1
3160,1
3161,0
3162,0
3163,1
3164,0
3165,1
3166,0
3167,0
3168,1
3169,1
3170,1
3171,1
3172,0
3173,0
3174,1
3175,1
3176,1
3177,1
3178,0
3179,1
3180,1
3181,0
3182,1
3183,0
3184,0
3185,0
3186,0
3187,0
3188,0
3189,0
3190,0
3191,0
3192,0
3193,0
3194,0
3195,0
3196,0
3197,0
3198,0
3199,0
3200,0
3201,0
3202,0
3203,0
3204,0
3205,0
3206,0
3207,0
3208,0
3209,0
3210,0
3211,0
3212,0
3213,0
3214,0
3215,0
3216,0
3217,0
3218,0
3219,0
3220,0
3221,0
3222,0
3223,0
3224,0
3225,0
3226,0
3227,1
3228,0
3229,1
3230,0
3231,0
3232,0
3233,0
3234,0
3235,0
3236,1
3237,1
3238,1
3239,1
3240,0
3241,0
3242,0
3243,0
3244,0
3245,0
3246,0
3247,0
3248,0
3249,0
3250,0
3251,0
3252,0
3253,0
3254,0
3255,0
3256,0
3257,1
3258,1
3259,0
3260,0
3261,1
3262,1
3263,0
3264,1
3265,1
3266,1
3267,1
3268,0
3269,1
3270,1
3271,0
3272,0
3273,1
3274,0
3275,0
3276,0
3277,0
3278,0
3279,0
3280,0
3281,0
3282,1
3283,1
3284,0
3285,0
3286,0
3287,0
3288,0
3289,1
3290,1
3291,1
3292,1
3293,0
3294,1
3295,1
3296,1
3297,1
3298,0
3299,0
3300,1
3301,0
3302,0
3303,0
3304,0
3305,0
3306,0
3307,1
3308,1
3309,1
3310,1
3311,1
3312,1
3313,1
3314,0
3315,0
3316,0
3317,0
3318,0
3319,0
3320,0
3321,1
3322,0
3323,0
3324,1
3325,1
3326,1
3327,1
3328,1
3329,0
3330,1
3331,0
3332,0
3333,0
3334,0
3335,1
3336,0
3337,0
3338,1
3339,1
3340,1
3341,1
3342,1
3343,1
3344,1
3345,1
3346,1
3347,1
3348,1
3349,0
3350,1
3351,1
3352,1
3353,1
3354,1
3355,1
3356,1
3357,0
3358,1
3359,1
3360,1
3361,1
3362,1
3363,0
3364,0
3365,0
3366,1
3367,1
3368,0
3369,1
3370,1
3371,1
3372,1
3373,1
3374,1
3375,0
3376,0
3377,1
3378,1
3379,1
3380,0
3381,0
3382,0
3383,1
3384,1
3385,1
3386,1
3387,1
3388,1
3389,1
3390,1
3391,1
3392,1
3393,1
3394,1
3395,1
3396,1
3397,1
3398,1
3399,0
3400,0
3401,1
3402,1
3403,1
3404,1
3405,1
3406,1
3407,1
3408,1
3409,1
3410,0
3411,0
3412,0
3413,1
3414,1
3415,1
3416,1
3417,1
3418,1
3419,1
3420,1
3421,1
3422,1
3423,0
3424,0
3425,1
3426,1
3427,0
3428,1
3429,1
3430,1
3431,1
3432,1
3433,1
3434,1
3435,1
3436,1
3437,1
3438,1
3439,1
3440,1
3441,0
3442,0
3443,1
3444,1
3445,1
3446,0
3447,0
3448,0
3449,0
3450,0
3451,0
3452,0
3453,0
3454,0
3455,0
3456,0
3457,0
3458,0
3459,1
3460,0
3461,1
3462,0
3463,0
3464,0
3465,0
3466,0
3467,1
3468,0
3469,0
3470,1
3471,0
3472,0
3473,0
3474,0
3475,1
3476,1
3477,1
3478,1
3479,1
3480,1
3481,1
3482,1
3483,1
3484,1
3485,1
3486,1
3487,1
3488,1
3489,1
3490,1
3491,1
3492,1
3493,1
3494,1
3495,1
3496,1
3497,1
3498,1
3499,1
3500,0
3501,0
3502,1
3503,1
3504,1
3505,1
3506,1
3507,1
3508,1
3509,1
3510,0
3511,1
3512,1
3513,0
3514,0
3515,1
3516,0
3517,1
3518,1
3519,1
3520,1
3521,1
3522,1
3523,1
3524,0
3525,1
3526,1
3527,0
3528,1
3529,0
3530,0
3531,0
3532,0
3533,1
3534,0
3535,0
3536,1
3537,0
3538,0
3539,0
3540,1
3541,1
3542,0
3543,0
3544,1
3545,1
3546,1
3547,0
3548,1
3549,1
3550,1
3551,0
3552,0
3553,0
3554,0
3555,0
3556,0
3557,0
3558,0
3559,0
3560,1
3561,0
3562,0
3563,0
3564,0
3565,0
3566,0
3567,0
3568,0
3569,0
3570,0
3571,0
3572,0
3573,0
3574,1
3575,0
3576,0
3577,0
3578,0
3579,0
3580,0
3581,1
3582,0
3583,1
3584,1
3585,1
3586,0
3587,0
3588,1
3589,1
3590,1
3591,1
3592,1
3593,1
3594,1
3595,1
3596,1
3597,1
3598,1
3599,1
3600,1
3601,1
3602,1
3603,1
3604,1
3605,0
3606,1
3607,1
3608,1
3609,0
3610,0
3611,0
3612,1
3613,0
3614,0
3615,1
3616,0
3617,1
3618,1
3619,1
3620,1
3621,0
3622,0
3623,1
3624,0
3625,1
3626,1
3627,1
3628,1
3629,1
3630,1
3631,1
3632,1
3633,1
3634,0
3635,1
3636,0
3637,0
3638,0
3639,1
3640,0
3641,1
3642,0
3643,0
3644,1
3645,0
3646,1
3647,0
3648,0
3649,0
3650,0
3651,0
3652,0
3653,0
3654,0
3655,0
3656,1
3657,0
3658,0
3659,0
3660,0
3661,0
3662,0
3663,0
3664,0
3665,0
3666,0
3667,1
3668,0
3669,0
3670,0
3671,0
3672,0
3673,0
3674,0
3675,0
3676,0
3677,0
3678,0
3679,0
3680,0
3681,0
3682,0
3683,1
3684,0
3685,1
3686,0
3687,0
3688,0
3689,0
3690,0
3691,0
3692,1
3693,0
3694,0
3695,0
3696,0
3697,0
3698,0
3699,0
3700,0
3701,0
3702,0
3703,0
3704,0
3705,0
3706,0
3707,1
3708,0
3709,1
3710,1
3711,1
3712,0
3713,1
3714,0
3715,1
3716,0
3717,0
3718,1
3719,0
3720,0
3721,1
3722,0
3723,0
3724,1
3725,1
3726,1
3727,1
3728,1
3729,0
3730,1
3731,0
3732,0
3733,0
3734,0
3735,0
3736,0
3737,1
3738,0
3739,0
3740,1
3741,0
3742,1
3743,1
3744,0
3745,1
3746,1
3747,1
3748,1
3749,1
3750,1
3751,1
3752,1
3753,1
3754,1
3755,1
3756,1
3757,1
3758,1
3759,1
3760,1
3761,1
3762,1
3763,1
3764,1
3765,1
3766,1
3767,1
3768,1
3769,1
3770,0
3771,1
3772,1
3773,1
3774,1
3775,1
3776,1
3777,1
3778,1
3779,1
3780,1
3781,1
3782,1
3783,1
3784,1
3785,0
3786,0
3787,0
3788,1
3789,1
3790,1
3791,1
3792,1
3793,1
3794,1
3795,1
3796,1
3797,0
3798,1
3799,1
3800,1
3801,1
3802,0
3803,0
3804,1
3805,1
3806,1
3807,1
3808,1
3809,1
3810,1
3811,1
3812,0
3813,1
3814,1
3815,1
3816,1
3817,1
3818,0
3819,1
3820,1
3821,0
3822,1
3823,1
3824,1
3825,0
3826,1
3827,1
3828,1
3829,1
3830,1
3831,1
3832,1
3833,1
3834,1
3835,1
3836,1
3837,1
3838,1
3839,0
3840,1
3841,1
3842,1
3843,1
3844,1
3845,1
3846,1
3847,0
3848,0
3849,1
3850,0
3851,0
3852,1
3853,1
3854,1
3855,1
3856,1
3857,1
3858,1
3859,0
3860,1
3861,1
3862,1
3863,1
3864,1
3865,1
3866,0
3867,1
3868,1
3869,1
3870,0
3871,1
3872,1
3873,1
3874,0
3875,1
3876,0
3877,1
3878,1
3879,1
3880,1
3881,1
3882,1
3883,1
3884,1
3885,1
3886,1
3887,1
3888,1
3889,0
3890,0
3891,1
3892,1
3893,0
3894,1
3895,1
3896,1
3897,1
3898,1
3899,1
3900,1
3901,1
3902,1
3903,1
3904,1
3905,1
3906,1
3907,1
3908,1
3909,1
3910,1
3911,1
3912,1
3913,1
3914,1
3915,1
3916,1
3917,1
3918,1
3919,1
3920,1
3921,0
3922,0
3923,1
3924,0
3925,1
3926,1
3927,1
3928,1
3929,0
3930,0
3931,1
3932,1
3933,1
3934,1
3935,1
3936,1
3937,1
3938,0
3939,0
3940,1
3941,0
3942,1
3943,0
3944,0
3945,1
3946,1
3947,1
3948,1
3949,1
3950,1
3951,0
3952,0
3953,0
3954,0
3955,0
3956,1
3957,1
3958,0
3959,0
3960,1
3961,0
3962,0
3963,0
3964,1
3965,1
3966,0
3967,1
3968,1
3969,1
3970,1
3971,1
3972,1
3973,1
3974,1
3975,1
3976,1
3977,1
3978,1
3979,1
3980,1
3981,1
3982,1
3983,0
3984,1
3985,1
3986,1
3987,1
3988,1
3989,1
3990,1
3991,1
3992,0
3993,0
3994,0
3995,1
3996,1
3997,1
3998,1
3999,1
4000,1
4001,1
4002,1
4003,1
4004,0
4005,0
4006,0
4007,1
4008,1
4009,1
4010,1
4011,1
4012,1
4013,1
4014,1
4015,1
4016,1
4017,1
4018,1
4019,0
4020,0
4021,0
4022,1
4023,1
4024,1
4025,1
4026,1
4027,1
4028,1
4029,1
4030,1
4031,1
4032,0
4033,0
4034,0
4035,1
4036,1
4037,1
4038,1
4039,1
4040,1
4041,1
4042,1
4043,1
4044,1
4045,1
4046,1
4047,1
4048,1
4049,1
4050,1
4051,0
4052,0
4053,1
4054,1
4055,1
4056,1
4057,1
4058,1
4059,1
4060,1
4061,1
4062,1
4063,1
4064,1
4065,1
4066,1
4067,1
4068,0
4069,0
4070,0
4071,1
4072,1
4073,1
4074,1
4075,1
4076,1
4077,1
4078,1
4079,1
4080,0
4081,0
4082,1
4083,1
4084,1
4085,1
4086,1
4087,1
4088,1
4089,1
4090,1
4091,1
4092,0
4093,0
4094,0
4095,0
4096,1
4097,1
4098,1
4099,1
4100,1
4101,1
4102,1
4103,1
4104,1
4105,1
4106,0
4107,1
4108,1
4109,1
4110,1
4111,1
4112,1
4113,0
4114,0
4115,1
4116,1
4117,0
4118,1
4119,1
4120,1
4121,1
4122,1
4123,1
4124,1
4125,1
4126,0
4127,1
4128,1
4129,0
4130,0
4131,1
4132,1
4133,0
4134,0
4135,1
4136,1
4137,0
4138,0
4139,0
4140,1
4141,1
4142,1
4143,1
4144,1
4145,1
4146,1
4147,1
4148,1
4149,1
4150,0
4151,0
4152,0
4153,1
4154,1
4155,1
4156,1
4157,1
4158,1
4159,0
4160,1
4161,0
4162,0
4163,1
4164,1
4165,1
4166,1
4167,1
4168,1
4169,1
4170,0
4171,0
4172,0
4173,1
4174,1
4175,1
4176,1
4177,1
4178,1
4179,1
4180,1
4181,1
4182,0
4183,1
4184,1
4185,1
4186,1
4187,1
4188,1
4189,1
4190,1
4191,1
4192,1
4193,1
4194,1
4195,1
4196,1
4197,1
4198,1
4199,1
4200,1
4201,1
4202,1
4203,1
4204,1
4205,1
4206,1
4207,1
4208,1
4209,1
4210,1
4211,1
4212,1
4213,1
4214,1
4215,1
4216,1
4217,1
4218,1
4219,1
4220,1
4221,0
4222,1
4223,1
4224,1
4225,1
4226,1
4227,1
4228,0
4229,0
4230,0
4231,1
4232,1
4233,0
4234,0
4235,0
4236,0
4237,1
4238,0
4239,0
4240,0
4241,0
4242,1
4243,0
4244,0
4245,0
4246,1
4247,1
4248,1
4249,1
4250,0
4251,0
4252,0
4253,1
4254,1
4255,0
4256,0
4257,1
4258,1
4259,0
4260,0
4261,0
4262,1
4263,1
4264,1
4265,1
4266,1
4267,1
4268,1
4269,1
4270,1
4271,1
4272,1
4273,1
4274,1
4275,1
4276,1
4277,1
4278,1
4279,1
4280,1
4281,1
4282,1
4283,1
4284,1
4285,1
4286,1
4287,1
4288,1
4289,1
4290,1
4291,1
4292,1
4293,1
4294,1
4295,1
4296,1
4297,1
4298,1
4299,1
4300,1
4301,1
4302,1
4303,1
4304,1
4305,1
4306,1
4307,1
4308,1
4309,1
4310,0
4311,0
4312,1
4313,1
4314,1
4315,1
4316,1
4317,1
4318,1
4319,1
4320,1
4321,1
4322,1
4323,1
4324,1
4325,1
4326,1
4327,1
4328,1
4329,1
4330,1
4331,1
4332,1
4333,1
4334,1
4335,1
4336,1
4337,1
4338,1
4339,1
4340,1
4341,1
4342,1
4343,1
4344,1
4345,1
4346,1
4347,1
4348,1
4349,1
4350,1
4351,1
4352,1
4353,1
4354,1
4355,1
4356,1
4357,1
4358,1
4359,1
4360,1
4361,1
4362,1
4363,0
4364,1
4365,0
4366,0
4367,1
4368,0
4369,0
4370,0
4371,1
4372,1
4373,1
4374,1
4375,1
4376,1
4377,1
4378,1
4379,1
4380,1
4381,1
4382,1
4383,1
4384,1
4385,1
4386,1
4387,1
4388,1
4389,1
4390,1
4391,1
4392,1
4393,1
4394,1
4395,1
4396,1
4397,1
4398,1
4399,1
4400,1
4401,1
4402,1
4403,1
4404,1
4405,1
4406,1
4407,1
4408,1
4409,1
4410,0
4411,1
4412,1
4413,1
4414,1
4415,1
4416,1
4417,1
4418,1
4419,1
4420,0
4421,0
4422,1
4423,1
4424,1
4425,0
4426,1
4427,0
4428,1
4429,0
4430,1
4431,1
4432,1
4433,1
4434,1
4435,0
4436,1
4437,1
4438,1
4439,1
4440,1
4441,1
4442,1
4443,1
4444,0
4445,1
4446,0
4447,1
4448,0
4449,0
4450,1
4451,1
4452,1
4453,1
4454,1
4455,1
4456,1
4457,1
4458,1
4459,1
4460,1
4461,1
4462,1
4463,1
4464,1
4465,1
4466,1
4467,0
4468,0
4469,1
4470,1
4471,1
4472,1
4473,1
4474,1
4475,1
4476,1
4477,1
4478,1
4479,1
4480,1
4481,1
4482,1
4483,1
4484,1
4485,1
4486,0
4487,1
4488,1
4489,0
4490,1
4491,1
4492,1
4493,0
4494,1
4495,0
4496,1
4497,1
4498,1
4499,1
4500,1
4501,1
4502,1
4503,1
4504,1
4505,1
4506,1
4507,1
4508,0
4509,1
4510,1
4511,1
4512,1
4513,1
4514,1
4515,1
4516,1
4517,1
4518,1
4519,1
4520,0
4521,0
4522,0
4523,0
4524,1
4525,1
4526,1
4527,1
4528,1
4529,0
4530,1
4531,1
4532,0
4533,0
4534,0
4535,0
4536,0
4537,0
4538,0
4539,0
4540,0
4541,0
4542,1
4543,1
4544,1
4545,1
4546,0
4547,0
4548,0
4549,0
4550,1
4551,0
4552,0
4553,0
4554,1
4555,0
4556,0
4557,0
4558,1
4559,1
4560,1
4561,1
4562,0
4563,0
4564,0
4565,0
4566,0
4567,0
4568,0
4569,1
4570,1
4571,0
4572,0
4573,1
4574,0
4575,0
4576,0
4577,0
4578,1
4579,0
4580,0
4581,0
4582,0
4583,0
4584,0
4585,0
4586,0
4587,1
4588,0
4589,0
4590,1
4591,0
4592,0
4593,0
4594,0
4595,0
4596,0
4597,1
4598,0
4599,0
4600,0
4601,0
4602,0
4603,0
4604,1
4605,1
4606,1
4607,1
4608,1
4609,1
4610,0
4611,1
4612,1
4613,1
4614,1
4615,1
4616,1
4617,1
4618,1
4619,1
4620,1
4621,1
4622,1
4623,1
4624,1
4625,1
4626,1
4627,1
4628,1
4629,1
4630,1
4631,1
4632,1
4633,1
4634,1
4635,1
4636,1
4637,1
4638,1
4639,1
4640,1
4641,1
4642,1
4643,1
4644,1
4645,1
4646,0
4647,1
4648,1
4649,1
4650,1
4651,1
4652,1
4653,1
4654,1
4655,1
4656,0
4657,1
4658,1
4659,0
4660,1
4661,1
4662,0
4663,1
4664,0
4665,1
4666,1
4667,1
4668,1
4669,1
4670,1
4671,1
4672,1
4673,1
4674,1
4675,1
4676,1
4677,1
4678,1
4679,1
4680,1
4681,1
4682,1
4683,1
4684,1
4685,1
4686,1
4687,1
4688,1
4689,1
4690,1
4691,1
4692,1
4693,1
4694,1
4695,1
4696,1
4697,0
4698,1
4699,0
4700,0
4701,1
4702,0
4703,0
4704,1
4705,1
4706,1
4707,0
4708,1
4709,1
4710,0
4711,1
4712,1
4713,1
4714,0
4715,1
4716,1
4717,1
4718,1
4719,1
4720,0
4721,0
4722,0
4723,0
4724,0
4725,0
4726,0
4727,0
4728,0
4729,0
4730,0
4731,0
4732,0
4733,0
4734,1
4735,1
4736,0
4737,0
4738,0
4739,0
4740,0
4741,1
4742,0
4743,0
4744,0
4745,0
4746,0
4747,0
4748,0
4749,0
4750,0
4751,0
4752,0
4753,0
4754,0
4755,0
4756,0
4757,0
4758,0
4759,0
4760,0
4761,0
4762,0
4763,0
4764,0
4765,0
4766,0
4767,0
4768,0
4769,1
4770,0
4771,0
4772,0
4773,0
4774,1
4775,1
4776,1
4777,1
4778,0
4779,0
4780,0
4781,0
4782,1
4783,0
4784,0
4785,0
4786,0
4787,0
4788,0
4789,0
4790,0
4791,0
4792,0
4793,1
4794,1
4795,0
4796,1
4797,0
4798,0
4799,0
4800,1
4801,1
4802,1
4803,1
4804,0
4805,0
4806,0
4807,0
4808,0
4809,1
4810,0
4811,1
4812,1
4813,0
4814,1
4815,0
4816,1
4817,0
4818,1
4819,0
4820,1
4821,1
4822,1
4823,0
4824,0
4825,0
4826,0
4827,0
4828,0
4829,0
4830,0
4831,0
4832,0
4833,0
4834,0
4835,1
4836,0
4837,0
4838,0
4839,0
4840,0
4841,1
4842,0
4843,0
4844,0
4845,0
4846,0
4847,0
4848,0
4849,0
4850,0
4851,1
4852,1
4853,0
4854,0
4855,0
4856,0
4857,0
4858,0
4859,0
4860,0
4861,0
4862,0
4863,0
4864,0
4865,0
4866,0
4867,1
4868,0
4869,1
4870,1
4871,1
4872,1
4873,1
4874,1
4875,1
4876,1
4877,1
4878,1
4879,1
4880,1
4881,1
4882,0
4883,1
4884,1
4885,1
4886,0
4887,0
4888,1
4889,1
4890,1
4891,1
4892,1
4893,1
4894,1
4895,1
4896,1
4897,1
4898,1
4899,1
4900,1
4901,1
4902,1
4903,1
4904,1
4905,1
4906,1
4907,1
4908,1
4909,1
4910,0
4911,1
4912,1
4913,1
4914,1
4915,1
4916,1
4917,0
4918,1
4919,1
4920,1
4921,1
4922,1
4923,1
4924,1
4925,1
4926,1
4927,1
4928,1
4929,1
4930,1
4931,1
4932,1
4933,1
4934,1
4935,1
4936,1
4937,1
4938,1
4939,1
4940,1
4941,1
4942,1
4943,1
4944,1
4945,0
4946,0
4947,0
4948,1
4949,0
4950,0
4951,0
4952,0
4953,0
4954,0
4955,0
4956,1
4957,1
4958,0
4959,0
4960,0
4961,0
4962,0
4963,1
4964,0
4965,0
4966,0
4967,1
4968,0
4969,1
4970,1
4971,1
4972,1
4973,1
4974,1
4975,0
4976,1
4977,1
4978,1
4979,1
4980,1
4981,1
4982,1
4983,1
4984,1
4985,1
4986,1
4987,1
4988,1
4989,1
4990,1
4991,1
4992,1
4993,0
4994,1
4995,1
4996,1
4997,1
4998,1
4999,1
5000,1
5001,0
5002,1
5003,1
5004,1
5005,1
5006,1
5007,1
5008,1
5009,1
5010,1
5011,1
5012,1
5013,1
5014,1
5015,1
5016,1
5017,1
5018,1
5019,1
5020,1
5021,1
5022,1
5023,1
5024,1
5025,1
5026,1
5027,1
5028,1
5029,0
5030,1
5031,0
5032,1
5033,1
5034,1
5035,1
5036,1
5037,1
5038,1
5039,1
5040,1
5041,1
5042,1
5043,1
5044,1
5045,1
5046,0
5047,0
5048,0
5049,0
5050,1
5051,0
5052,0
5053,0
5054,1
5055,1
5056,0
5057,1
5058,0
5059,1
5060,0
5061,0
5062,0
5063,0
5064,1
5065,1
5066,0
5067,0
5068,0
5069,0
5070,0
5071,0
5072,0
5073,0
5074,1
5075,1
5076,0
5077,0
5078,1
5079,1
5080,1
5081,0
5082,0
5083,0
5084,0
5085,0
5086,1
5087,0
5088,0
5089,0
5090,1
5091,1
5092,0
5093,1
5094,1
5095,0
5096,1
5097,0
5098,1
5099,1
5100,1
5101,1
5102,0
5103,0
5104,0
5105,0
5106,0
5107,1
5108,0
5109,0
5110,1
5111,1
5112,1
5113,0
5114,0
5115,0
5116,0
5117,0
5118,0
5119,0
5120,0
5121,0
5122,1
5123,1
5124,0
5125,0
5126,0
5127,1
5128,1
5129,0
5130,0
5131,0
5132,0
5133,0
5134,0
5135,0
5136,1
5137,1
5138,0
5139,0
5140,0
5141,1
5142,1
5143,1
5144,1
5145,1
5146,1
5147,1
5148,1
5149,1
5150,0
5151,0
5152,0
5153,0
5154,0
5155,0
5156,0
5157,1
5158,0
5159,1
5160,1
5161,0
5162,1
5163,1
5164,1
5165,1
5166,1
5167,1
5168,1
5169,1
5170,1
5171,1
5172,1
5173,1
5174,1
5175,1
5176,1
5177,1
5178,1
5179,1
5180,1
5181,1
5182,1
5183,1
5184,1
5185,1
5186,1
5187,1
5188,1
5189,1
5190,1
5191,1
5192,1
5193,1
5194,1
5195,1
5196,1
5197,1
5198,0
5199,0
5200,1
5201,1
5202,0
5203,1
5204,1
5205,0
5206,0
5207,0
5208,0
5209,0
5210,0
5211,0
5212,0
5213,0
5214,0
5215,0
5216,0
5217,0
5218,0
5219,0
5220,0
5221,0
5222,0
5223,1
5224,1
5225,0
5226,0
5227,0
5228,1
5229,0
5230,0
5231,0
5232,1
5233,0
5234,0
5235,0
5236,1
5237,1
5238,1
5239,1
5240,1
5241,1
5242,1
5243,1
5244,1
5245,1
5246,1
5247,1
5248,1
5249,1
5250,1
5251,0
5252,1
5253,1
5254,1
5255,1
5256,1
5257,1
5258,1
5259,0
5260,1
5261,1
5262,1
5263,1
5264,1
5265,1
5266,1
5267,1
5268,1
5269,1
5270,1
5271,0
5272,1
5273,1
5274,0
5275,1
5276,1
5277,1
5278,1
5279,1
5280,1
5281,1
5282,1
5283,1
5284,1
5285,1
5286,1
5287,1
5288,1
5289,1
5290,1
5291,1
5292,1
5293,1
5294,1
5295,1
5296,1
5297,1
5298,1
5299,1
5300,1
5301,1
5302,1
5303,1
5304,1
5305,1
5306,1
5307,1
5308,1
5309,1
5310,0
5311,1
5312,1
5313,1
5314,1
5315,1
5316,1
5317,1
5318,1
5319,1
5320,1
5321,1
5322,1
5323,1
5324,1
5325,1
5326,1
5327,1
5328,1
5329,1
5330,1
5331,1
5332,1
5333,1
5334,1
5335,1
5336,1
5337,1
5338,1
5339,1
5340,1
5341,1
5342,1
5343,1
5344,1
5345,1
5346,1
5347,0
5348,0
5349,1
5350,1
5351,1
5352,1
5353,1
5354,1
5355,1
5356,1
5357,0
5358,0
5359,1
5360,1
5361,1
5362,0
5363,1
5364,1
5365,1
5366,1
5367,1
5368,1
5369,1
5370,1
5371,0
5372,1
5373,1
5374,1
5375,1
5376,1
5377,1
5378,1
5379,1
5380,1
5381,1
5382,1
5383,1
5384,1
5385,0
5386,1
5387,1
5388,1
5389,1
5390,1
5391,1
5392,1
5393,1
5394,1
5395,1
5396,1
5397,1
5398,1
5399,1
5400,0
5401,1
5402,1
5403,1
5404,1
5405,1
5406,1
5407,1
5408,1
5409,1
5410,1
5411,1
5412,1
5413,1
5414,1
5415,1
5416,1
5417,1
5418,1
5419,1
5420,1
5421,1
5422,1
5423,1
5424,1
5425,1
5426,1
5427,1
5428,1
5429,1
5430,1
5431,1
5432,1
5433,1
5434,1
5435,1
5436,1
5437,1
5438,1
5439,1
5440,1
5441,1
5442,1
5443,1
5444,1
5445,1
5446,1
5447,1
5448,1
5449,1
5450,1
5451,1
5452,1
5453,1
5454,1
5455,1
5456,1
5457,1
5458,1
5459,1
5460,1
5461,1
5462,1
5463,1
5464,1
5465,1
5466,1
5467,1
5468,1
5469,1
5470,1
5471,1
5472,1
5473,1
5474,1
5475,1
5476,1
5477,1
5478,1
5479,1
5480,1
5481,1
5482,1
5483,1
5484,1
5485,1
5486,1
5487,0
5488,1
5489,1
5490,1
5491,0
5492,0
5493,1
5494,0
5495,1
5496,1
5497,1
5498,0
5499,1
5500,1
5501,0
5502,1
5503,1
5504,1
5505,0
5506,1
5507,1
5508,1
5509,1
5510,1
5511,0
5512,1
5513,1
5514,1
5515,0
5516,0
5517,0
5518,1
5519,1
5520,0
5521,1
5522,1
5523,1
5524,1
5525,1
5526,0
5527,1
5528,1
5529,1
5530,0
5531,0
5532,0
5533,1
5534,1
5535,0
5536,0
5537,1
5538,1
5539,1
5540,0
5541,0
5542,1
5543,1
5544,1
5545,0
5546,0
5547,0
5548,0
5549,1
5550,0
5551,0
5552,0
5553,1
5554,1
5555,0
5556,0
5557,0
5558,1
5559,1
5560,0
5561,0
5562,0
5563,0
5564,1
5565,1
5566,0
5567,0
5568,0
5569,0
5570,0
5571,1
5572,1
5573,1
5574,1
5575,1
5576,0
5577,0
5578,1
5579,1
5580,1
5581,1
5582,1
5583,1
5584,1
5585,1
5586,1
5587,0
5588,0
5589,0
5590,0
5591,1
5592,1
5593,0
5594,0
5595,1
5596,1
5597,1
5598,1
5599,1
5600,1
5601,0
5602,1
5603,1
5604,1
5605,1
5606,0
5607,1
5608,0
5609,0
5610,1
5611,0
5612,0
5613,1
5614,0
5615,1
5616,0
5617,1
5618,1
5619,1
5620,1
5621,1
5622,1
5623,1
5624,1
5625,1
5626,1
5627,0
5628,1
5629,1
5630,1
5631,0
5632,1
5633,0
5634,1
5635,1
5636,1
5637,1
5638,1
5639,1
5640,1
5641,1
5642,0
5643,0
5644,1
5645,1
5646,0
5647,1
5648,0
5649,1
5650,1
5651,1
5652,1
5653,1
5654,1
5655,1
5656,1
5657,1
5658,1
5659,1
5660,1
5661,1
5662,1
5663,0
5664,0
5665,1
5666,1
5667,1
5668,1
5669,1
5670,0
5671,0
5672,1
5673,1
5674,1
5675,1
5676,0
5677,0
5678,1
5679,1
5680,1
5681,1
5682,1
5683,1
5684,1
5685,1
5686,0
5687,0
5688,1
5689,1
5690,1
5691,0
5692,0
5693,1
5694,1
5695,1
5696,0
5697,1
5698,1
5699,1
5700,1
5701,1
5702,1
5703,0
5704,1
5705,1
5706,1
5707,1
5708,1
5709,1
5710,1
5711,1
5712,1
5713,1
5714,1
5715,1
5716,1
5717,1
5718,0
5719,0
5720,0
5721,0
5722,0
5723,0
5724,0
5725,0
5726,0
5727,0
5728,0
5729,0
5730,1
5731,1
5732,1
5733,1
5734,1
5735,1
5736,0
5737,1
5738,1
5739,1
5740,1
5741,1
5742,1
5743,1
5744,1
5745,1
5746,1
5747,1
5748,1
5749,1
5750,1
5751,1
5752,1
5753,1
5754,1
5755,1
5756,1
5757,1
5758,1
5759,1
5760,0
5761,0
5762,0
5763,0
5764,0
5765,1
5766,0
5767,1
5768,1
5769,1
5770,1
5771,1
5772,1
5773,1
5774,1
5775,0
5776,1
5777,0
5778,1
5779,1
5780,1
5781,1
5782,1
5783,1
5784,1
5785,1
5786,1
5787,1
5788,1
5789,1
5790,1
5791,1
5792,1
5793,0
5794,0
